1.1909,0.091661,0.17818
1.2088,0.094874,0.18162
1.2274,0.098295,0.1851
1.2468,0.10193,0.18864
1.267,0.10578,0.19223
1.288,0.10986,0.19587
1.3096,0.11416,0.19956
1.3321,0.1187,0.20331
1.3553,0.12348,0.2071
1.3792,0.1285,0.21094
1.4038,0.13377,0.21483
1.4291,0.1393,0.21876
1.4522,0.14443,0.23912
1.4774,0.15057,0.24305
1.5025,0.15681,0.24699
1.5277,0.16315,0.25093
1.5528,0.16958,0.25487
1.5779,0.17612,0.2588
1.6029,0.18275,0.26274
1.6279,0.18948,0.26668
1.6529,0.19631,0.27061
1.6779,0.20324,0.27455
1.7029,0.21027,0.27849
1.7278,0.21739,0.28243
1.7527,0.22461,0.28636
1.7775,0.23193,0.2903
1.8024,0.23935,0.29424
1.8272,0.24687,0.29818
1.8519,0.25448,0.30211
1.8767,0.2622,0.30605
1.9014,0.27001,0.30999
1.9261,0.27791,0.31393
1.9507,0.28591,0.31786
1.9754,0.29402,0.3218
1.9763,0.29433,0.32579
1.9782,0.29496,0.32982
1.981,0.29592,0.3339
1.9847,0.29721,0.33802
1.9893,0.29882,0.34219
1.9948,0.30078,0.34641
2.0011,0.30307,0.35067
2.0083,0.30571,0.35498
2.0164,0.30871,0.35933
2.0253,0.31205,0.36372
2.0351,0.31576,0.36815
2.0456,0.31983,0.37263
2.057,0.32427,0.37715
2.0691,0.32908,0.38172
2.082,0.33427,0.38632
2.0957,0.33984,0.39097
2.1102,0.34579,0.39565
2.1254,0.35214,0.40038
2.1413,0.35889,0.40515
2.158,0.36603,0.40995
2.1754,0.37358,0.4148
2.1934,0.38154,0.41968
2.2122,0.38991,0.4246
2.2316,0.3987,0.42956
2.2517,0.40791,0.43456
2.2725,0.41755,0.43959
2.2939,0.42762,0.44466
2.316,0.43813,0.44977
2.3386,0.44907,0.45491
2.3619,0.46046,0.46009
2.3854,0.47211,0.44037
2.4089,0.48316,0.44555
2.4323,0.49433,0.45073
2.4556,0.50562,0.45591
2.4789,0.51703,0.46109
2.5021,0.52856,0.46627
2.5252,0.54021,0.47144
2.5483,0.55198,0.47662
2.5713,0.56388,0.4818
2.5943,0.57589,0.48698
2.6172,0.58801,0.49216
2.6401,0.60026,0.49734
2.6628,0.61263,0.50252
2.6856,0.62511,0.50769
2.7082,0.63771,0.51287
2.7308,0.65043,0.51805
2.7533,0.66326,0.52323
2.7758,0.67621,0.52841
2.7981,0.68928,0.53359
2.8205,0.70246,0.53877
2.8427,0.71576,0.54394
2.8649,0.72917,0.54912
2.8657,0.72969,0.55434
2.8674,0.73073,0.55959
2.8699,0.7323,0.56487
2.8732,0.7344,0.57019
2.8773,0.73704,0.57554
2.8822,0.7402,0.58092
2.8879,0.74392,0.58634
2.8943,0.74817,0.59179
2.9014,0.75297,0.59728
2.9093,0.75832,0.6028
2.9179,0.76423,0.60834
2.9271,0.77069,0.61392
2.9371,0.77771,0.61953
2.9477,0.7853,0.62518
2.959,0.79345,0.63085
2.971,0.80217,0.63655
2.9836,0.81147,0.64229
2.9967,0.82133,0.64805
3.0105,0.83178,0.65384
3.0249,0.8428,0.65966
3.0399,0.85441,0.66551
3.0554,0.86661,0.67139
3.0715,0.87939,0.6773
3.0881,0.89276,0.68324
3.1053,0.90672,0.6892
3.123,0.92128,0.69519
3.1411,0.93644,0.70121
3.1598,0.95219,0.70725
3.1789,0.96855,0.71333
3.1985,0.98551,0.71942
3.2177,1.0023,0.73205
3.237,1.0196,0.73814
3.2562,1.0371,0.74424
3.2752,1.0546,0.75034
3.2942,1.0723,0.75644
3.313,1.0901,0.76254
3.3318,1.108,0.76864
3.3504,1.126,0.77473
3.3689,1.1441,0.78083
3.3873,1.1624,0.78693
3.4056,1.1807,0.79303
3.4238,1.1992,0.79913
3.4419,1.2178,0.80522
3.4598,1.2365,0.81132
3.4777,1.2553,0.81742
3.4954,1.2742,0.82352
3.513,1.2932,0.82962
3.5305,1.3123,0.83572
3.5479,1.3315,0.84181
3.5652,1.3509,0.84791
3.5823,1.3703,0.85401
3.583,1.371,0.86013
3.5843,1.3725,0.86629
3.5862,1.3748,0.87246
3.5887,1.3778,0.87866
3.5918,1.3816,0.88489
3.5955,1.3861,0.89114
3.5998,1.3913,0.89742
3.6046,1.3973,0.90372
3.6099,1.4041,0.91004
3.6157,1.4116,0.91639
3.6221,1.4199,0.92276
3.6289,1.4289,0.92916
3.6362,1.4386,0.93558
3.6439,1.4492,0.94202
3.6521,1.4604,0.94848
3.6607,1.4724,0.95497
3.6698,1.4852,0.96148
3.6792,1.4987,0.96801
3.689,1.513,0.97456
3.6992,1.528,0.98114
3.7097,1.5437,0.98773
3.7206,1.5602,0.99435
3.7318,1.5774,1.001
3.7433,1.5954,1.0076
3.7551,1.6141,1.0143
3.7672,1.6335,1.021
3.7796,1.6537,1.0277
3.7922,1.6746,1.0345
3.8051,1.6963,1.0412
3.8182,1.7186,1.048
3.8329,1.7442,1.1075
3.8445,1.7674,1.1143
3.8559,1.7906,1.1211
3.8672,1.814,1.1279
3.8783,1.8374,1.1346
3.8892,1.8609,1.1414
3.9,1.8844,1.1482
3.9106,1.9081,1.155
3.9211,1.9318,1.1618
3.9314,1.9556,1.1685
3.9416,1.9794,1.1753
3.9515,2.0033,1.1821
3.9614,2.0273,1.1889
3.971,2.0514,1.1957
3.9805,2.0755,1.2024
3.9898,2.0997,1.2092
3.999,2.1239,1.216
4.008,2.1482,1.2228
4.0169,2.1726,1.2296
4.0255,2.197,1.2363
4.034,2.2215,1.2431
4.0424,2.246,1.2499
4.0427,2.247,1.2567
4.0433,2.2489,1.2635
4.0442,2.2517,1.2704
4.0454,2.2554,1.2772
4.0468,2.2601,1.2841
4.0484,2.2657,1.291
4.0503,2.2722,1.2979
4.0524,2.2796,1.3048
4.0546,2.2879,1.3118
4.0571,2.2971,1.3187
4.0597,2.3072,1.3257
4.0624,2.3181,1.3327
4.0653,2.33,1.3397
4.0683,2.3427,1.3468
4.0714,2.3563,1.3538
4.0745,2.3707,1.3609
4.0778,2.386,1.368
4.0811,2.4021,1.3751
4.0845,2.4191,1.3822
4.0879,2.4369,1.3893
4.0913,2.4556,1.3965
4.0947,2.475,1.4036
4.0981,2.4953,1.4108
4.1015,2.5163,1.418
4.1049,2.5382,1.4252
4.1082,2.5608,1.4324
4.1115,2.5843,1.4397
4.1147,2.6085,1.4469
4.1178,2.6335,1.4542
4.1208,2.6592,1.4615
4.1235,2.6836,1.5265
4.1246,2.7095,1.5338
4.1256,2.7354,1.5411
4.1264,2.7613,1.5484
4.127,2.7872,1.5557
4.1273,2.8132,1.563
4.1275,2.8391,1.5703
4.1276,2.865,1.5775
4.1274,2.8909,1.5848
4.127,2.9168,1.5921
4.1265,2.9427,1.5994
4.1257,2.9686,1.6067
4.1248,2.9946,1.614
4.1237,3.0204,1.6212
4.1224,3.0463,1.6285
4.1209,3.0722,1.6358
4.1192,3.0981,1.6431
4.1173,3.1239,1.6504
4.1153,3.1498,1.6577
4.113,3.1756,1.6649
4.1106,3.2014,1.6722
4.108,3.2272,1.6795
4.1078,3.2282,1.6868
4.1076,3.2301,1.6941
4.1073,3.2331,1.7015
4.1067,3.2369,1.7088
4.1061,3.2418,1.7161
4.1052,3.2475,1.7235
4.1042,3.2542,1.7309
4.103,3.2618,1.7383
4.1015,3.2703,1.7457
4.0999,3.2797,1.7531
4.098,3.2899,1.7606
4.0959,3.301,1.768
4.0935,3.313,1.7755
4.0908,3.3258,1.7829
4.0879,3.3394,1.7904
4.0847,3.3538,1.7979
4.0811,3.369,1.8054
4.0773,3.3851,1.813
4.0732,3.4019,1.8205
4.0687,3.4194,1.828
4.0639,3.4377,1.8356
4.0587,3.4568,1.8432
4.0532,3.4766,1.8507
4.0473,3.4971,1.8583
4.041,3.5183,1.8659
4.0343,3.5402,1.8735
4.0273,3.5628,1.8812
4.0198,3.5861,1.8888
4.012,3.61,1.8965
4.0037,3.6345,1.9041
3.9949,3.6597,1.9106
3.9863,3.6841,1.9182
3.9775,3.7085,1.9259
3.9685,3.7328,1.9335
3.9593,3.757,1.9412
3.9499,3.7812,1.9489
3.9403,3.8053,1.9565
3.9306,3.8293,1.9642
3.9206,3.8532,1.9718
3.9105,3.8771,1.9795
3.9002,3.9009,1.9872
3.8897,3.9246,1.9948
3.8791,3.9482,2.0025
3.8682,3.9718,2.0101
3.8572,3.9952,2.0178
3.846,4.0186,2.0254
3.8346,4.0419,2.0331
3.8231,4.0651,2.0408
3.8113,4.0882,2.0484
3.7994,4.1112,2.0561
3.7873,4.1341,2.0637
3.7751,4.1569,2.0714
3.7746,4.1578,2.0791
3.7736,4.1595,2.0867
3.7722,4.1621,2.0944
3.7702,4.1655,2.1021
3.7677,4.1697,2.1098
3.7647,4.1747,2.1176
3.7612,4.1805,2.1253
3.7572,4.187,2.133
3.7526,4.1943,2.1408
3.7475,4.2023,2.1485
3.7418,4.211,2.1563
3.7355,4.2205,2.1641
3.7287,4.2306,2.1719
3.7213,4.2414,2.1797
3.7133,4.2528,2.1875
3.7048,4.2648,2.1953
3.6957,4.2775,2.2031
3.6859,4.2908,2.211
3.6756,4.3047,2.2188
3.6646,4.3191,2.2266
3.6531,4.3342,2.2345
3.6409,4.3497,2.2424
3.6281,4.3658,2.2503
3.6147,4.3824,2.2581
3.6007,4.3995,2.266
3.586,4.4171,2.2739
3.5707,4.4351,2.2819
3.5548,4.4536,2.2898
3.5382,4.4726,2.2977
3.521,4.4919,2.3056
3.5031,4.5117,2.3097
3.4857,4.5309,2.3176
3.4681,4.5499,2.3255
3.4503,4.5688,2.3335
3.4324,4.5875,2.3414
3.4144,4.6061,2.3493
3.3962,4.6245,2.3573
3.3778,4.6428,2.3652
3.3593,4.661,2.3731
3.3407,4.679,2.3811
3.3219,4.6969,2.389
3.303,4.7146,2.3969
3.2839,4.7322,2.4049
3.2647,4.7496,2.4128
3.2454,4.7668,2.4208
3.2259,4.784,2.4287
3.2063,4.8009,2.4366
3.1866,4.8177,2.4446
3.1667,4.8343,2.4525
3.1467,4.8508,2.4604
3.1266,4.8671,2.4684
3.1063,4.8833,2.4763
3.1055,4.8839,2.4842
3.1039,4.8851,2.4922
3.1016,4.8869,2.5002
3.0985,4.8893,2.5081
3.0945,4.8921,2.5161
3.0898,4.8955,2.5241
3.0843,4.8995,2.5321
3.078,4.9039,2.5401
3.0709,4.9087,2.5481
3.063,4.9141,2.5561
3.0543,4.9198,2.5641
3.0448,4.926,2.5721
3.0346,4.9326,2.5801
3.0235,4.9395,2.5882
3.0117,4.9468,2.5962
2.999,4.9545,2.6043
2.9856,4.9625,2.6123
2.9714,4.9708,2.6204
2.9564,4.9794,2.6285
2.9406,4.9883,2.6366
2.924,4.9975,2.6446
2.9066,5.0069,2.6527
2.8885,5.0166,2.6608
2.8696,5.0264,2.6689
2.8499,5.0365,2.677
2.8294,5.0468,2.6852
2.8082,5.0572,2.6933
2.7862,5.0678,2.7014
2.7634,5.0785,2.7095
2.7399,5.0894,2.7177
2.7164,5.1,2.7542
2.6924,5.1098,2.7623
2.6683,5.1194,2.7705
2.6441,5.1288,2.7786
2.6199,5.138,2.7867
2.5956,5.147,2.7949
2.5712,5.1558,2.803
2.5468,5.1644,2.8112
2.5223,5.1728,2.8193
2.4977,5.181,2.8274
2.473,5.189,2.8356
2.4483,5.1968,2.8437
2.4235,5.2044,2.8519
2.3987,5.2118,2.86
2.3738,5.219,2.8681
2.3488,5.226,2.8763
2.3238,5.2328,2.8844
2.2988,5.2394,2.8926
2.2736,5.2458,2.9007
2.2485,5.252,2.9088
2.2233,5.258,2.917
2.198,5.2637,2.9251
2.197,5.264,2.9333
2.1951,5.2644,2.9414
2.1922,5.2649,2.9496
2.1883,5.2657,2.9577
2.1835,5.2666,2.9659
2.1778,5.2676,2.9741
2.1711,5.2687,2.9823
2.1635,5.27,2.9905
2.155,5.2712,2.9986
2.1456,5.2726,3.0068
2.1353,5.274,3.015
2.1241,5.2754,3.0232
2.112,5.2769,3.0315
2.099,5.2783,3.0397
2.0851,5.2797,3.0479
2.0704,5.2811,3.0561
2.0548,5.2824,3.0644
2.0384,5.2837,3.0726
2.0211,5.2849,3.0808
2.0031,5.286,3.0891
1.9841,5.287,3.0973
1.9644,5.2879,3.1056
1.9439,5.2886,3.1139
1.9225,5.2892,3.1221
1.9004,5.2896,3.1304
1.8775,5.2899,3.1387
1.8539,5.29,-3.1362
1.8295,5.2898,-3.128
1.8043,5.2895,-3.1197
1.7784,5.2889,-3.1114
1.7511,5.2881,-3.0761
1.7252,5.2864,-3.0678
